diseaseId,cluster
umls:C0086237,7
umls:C0085417,8
umls:C1846647,8
umls:C0238644,6
umls:C0010334,6
umls:C0349604,10
umls:C0023223,8
umls:C0341503,6
umls:C1704423,3
umls:C0027439,7
umls:C0268494,7
umls:C1847024,7
umls:C1845069,7
umls:C1847132,7
umls:C1856439,7
umls:C0206735,7
umls:C1269684,7
umls:C0016689,7
umls:C1876214,7
umls:C0268495,7
umls:C0268503,7
umls:C0677944,7
umls:C0860594,6
umls:C0278881,7
umls:C1533041,8
umls:C0280209,6
umls:C0751202,7
umls:C0349515,7
umls:C0334439,7
umls:C0078921,7
umls:C0022078,10
umls:C1568247,7
umls:C2931205,7
umls:C0037354,6
umls:C2931599,10
umls:C0342552,7
umls:C0242994,5
umls:C1321872,6
umls:C0346977,7
umls:C0016629,7
umls:C1864730,10
umls:C1720887,7
umls:C2677102,10
umls:C0013481,10
umls:C0085700,7
umls:C1832702,10
umls:C0013362,3
umls:C0152027,3
umls:C0393907,7
umls:C0422879,7
umls:C0342895,2
umls:C3711531,10
umls:C0016395,7
umls:C0559483,4
umls:C0796070,2
umls:C0282102,4
umls:C3151568,4
umls:C1837026,4
umls:C2931752,4
umls:C0268747,4
umls:C0281508,4
umls:C3839868,4
umls:C1306571,7
umls:C0334695,8
umls:C0027686,4
umls:C0403397,4
umls:C2930471,7
umls:C1320468,10
umls:C1333003,4
umls:C0862312,4
umls:C0023439,4
umls:C0206724,4
umls:C0346976,6
umls:C0334513,4
umls:C0346109,4
umls:C2931785,5
umls:C1335976,4
umls:C0033804,6
umls:C1275278,7
umls:C1834582,7
umls:C0263666,5
umls:C2826025,2
umls:C0856742,2
umls:C0239179,4
umls:C0017923,7
umls:C1849722,7
umls:C1856304,7
umls:C1854678,7
umls:C0426359,7
umls:C0019214,10
umls:C0265261,7
umls:C1276035,6
umls:C0266526,1
umls:C1844579,1
umls:C0339539,1
umls:C0011253,8
umls:C0007766,2
umls:C0333068,8
umls:C0586358,7
umls:C0027612,10
umls:C2931161,4
umls:C0751354,10
umls:C0270853,2
umls:C0742034,2
umls:C3489733,4
umls:C0220669,4
umls:C0543874,4
umls:C1864923,7
umls:C0270715,8
umls:C0162375,3
umls:C0342642,10
umls:C1876187,10
umls:C0085681,10
umls:C0733682,10
umls:C0020631,10
umls:C2750078,8
umls:C3536983,7
umls:C0085682,8
umls:C0029442,10
umls:C3536984,10
umls:C1274103,10
umls:C0035579,10
umls:C1704375,10
umls:C0263628,8
umls:C3540852,10
umls:C0282201,5
umls:C0016065,7
umls:C0342643,8
umls:C1853256,10
umls:C1442839,10
umls:C0020492,10
umls:C0030472,8
umls:C0043046,6
umls:C3814879,10
umls:C0595916,3
umls:C1318558,6
umls:C0155912,7
umls:C0018922,10
umls:C0342951,10
umls:C1831619,10
umls:C2363065,4
umls:C0376356,10
umls:C0206632,10
umls:C0544755,10
umls:C3543856,10
umls:C0035086,6
umls:C0014145,4
umls:C0796113,6
umls:C1305968,3
umls:C0346183,10
umls:C1266090,3
umls:C0268713,6
umls:C3273019,10
umls:C1852759,10
umls:C2721603,10
umls:C1335177,6
umls:C1513269,7
umls:C3714581,7
umls:C0178879,7
umls:C0022681,4
umls:C3665489,10
umls:C0014511,6
umls:C0154823,7
umls:C1968949,6
umls:C0158698,10
umls:C0266449,8
umls:C0795820,10
umls:C3839280,10
umls:C0796003,10
umls:C0585216,10
umls:C0030846,4
umls:C0039978,10
umls:C0475813,10
umls:C0085636,7
umls:C0398788,10
umls:C1332183,7
umls:C0679465,10
umls:C0475858,7
umls:C0278878,10
umls:C0206064,10
umls:C0238357,9
umls:C2750061,9
umls:C2931826,9
umls:C3714580,9
umls:C0027125,9
umls:C0027127,9
umls:C3280112,9
umls:C1868433,9
umls:C0752355,9
umls:C1850599,9
umls:C0268445,9
umls:C1840392,8
umls:C0023066,6
umls:C3149517,9
umls:C0026826,4
umls:C0027019,4
umls:C0476273,10
umls:C1655035,8
umls:C0021290,5
umls:C1832399,8
umls:C1858278,4
umls:C0746674,10
umls:C2752147,8
umls:C1449861,7
umls:C0008625,7
umls:C0002514,7
umls:C0009181,6
umls:C1955934,10
umls:C0043345,7
umls:C0206750,6
umls:C0280313,7
umls:C0279651,8
umls:C0268113,10
umls:C1859040,10
umls:C1835934,10
umls:C1868139,7
umls:C1691228,10
umls:C0043167,10
umls:C0282488,5
umls:C0235419,10
umls:C0041349,10
umls:C2939174,10
umls:C2919861,10
umls:C0238304,8
umls:C0221248,3
umls:C1855681,7
umls:C0334070,10
umls:C3151403,4
umls:C2931820,4
umls:C1843792,4
umls:C0264733,6
umls:C1370419,4
umls:C0917981,10
umls:C0679225,7
umls:C0752166,8
umls:C2936862,8
umls:C0339526,10
umls:C1838261,9
umls:C0752123,10
umls:C0730362,3
umls:C0346010,9
umls:C0032326,9
umls:C1840572,9
umls:C0346011,9
umls:C0149781,9
umls:C0546483,9
umls:C1860850,9
umls:C0555214,9
umls:C1833104,10
umls:C3150617,10
umls:C1852092,10
umls:C1852093,10
umls:C0011882,10
umls:C0020461,10
umls:C1337112,10
umls:C2931332,10
umls:C0042512,10
umls:C0029227,10
umls:C0005686,10
umls:C0020621,4
umls:C0158981,6
umls:C2931834,6
umls:C0265344,3
umls:C0205734,10
umls:C0022638,10
umls:C0027773,6
umls:C0271695,3
umls:C2931833,6
umls:C0342283,10
umls:C0282193,4
umls:C0854359,10
umls:C0003128,10
umls:C0037061,10
umls:C0342289,4
umls:C0028949,8
umls:C0920563,7
umls:C0016978,6
umls:C0268425,6
umls:C1257965,10
umls:C3826457,10
umls:C0342273,7
umls:C1960636,10
umls:C0271689,5
umls:C1257958,1
umls:C1832386,6
umls:C0032969,2
umls:C0392514,4
umls:C0162275,10
umls:C1838100,10
umls:C1720863,4
umls:C0741682,10
umls:C1847555,10
umls:C0429468,7
umls:C1842090,6
umls:C0694533,3
umls:C1401162,3
umls:C0268186,6
umls:C0451819,3
umls:C0270549,10
umls:C0011859,7
umls:C0162810,10
umls:C1368871,8
umls:C0342277,4
umls:C0700323,7
umls:C0342940,3
umls:C0242007,3
umls:C0432217,2
umls:C1960272,6
umls:C0740277,7
umls:C0271642,7
umls:C0342546,3
umls:C0162671,7
umls:C1510504,3
umls:C0267964,6
umls:C1696708,7
umls:C0085860,3
umls:C3825462,3
umls:C3714506,7
umls:C0271710,7
umls:C0025945,9
umls:C1956089,10
umls:C0013473,4
umls:C0878684,7
umls:C0020597,6
umls:C1135188,3
umls:C0340543,4
umls:C0334054,6
umls:C1853136,7
umls:C1862596,6
umls:C1509147,5
umls:C0239549,6
umls:C0021776,10
umls:C0279719,6
umls:C0599750,7
umls:C0032371,6
umls:C0020457,6
umls:C0853892,7
umls:C0810031,6
umls:C0009376,4
umls:C0571622,7
umls:C0752105,7
umls:C0400914,6
umls:C0028084,3
umls:C0149939,6
umls:C0002892,5
umls:C0235950,6
umls:C0743140,6
umls:C1279645,3
umls:C0268576,10
umls:C0043325,6
umls:C0597167,6
umls:C1263722,6
umls:C0267952,7
umls:C1853490,4
umls:C0036508,6
umls:C2748055,6
umls:C0221155,10
umls:C0024266,4
umls:C1720816,7
umls:C3658248,1
umls:C0410180,4
umls:C2931174,2
umls:C0854148,5
umls:C0342784,4
umls:C0040188,4
umls:C3828492,6
umls:C0021775,4
umls:C0030809,5
umls:C1720861,4
umls:C0857116,9
umls:C0233601,7
umls:C0342573,1
umls:C0575090,3
umls:C0002965,4
umls:C0153014,7
umls:C0240805,6
umls:C0042875,7
umls:C0457193,5
umls:C0271711,7
umls:C1333387,10
umls:C1861355,8
umls:C0036262,10
umls:C0856727,4
umls:C0342790,2
umls:C1849157,8
umls:C0752196,5
umls:C0600327,7
umls:C0271994,7
umls:C1708272,6
umls:C0687132,5
umls:C1260894,7
umls:C1532480,7
umls:C0276623,4
umls:C0002991,2
umls:C2830460,7
umls:C0155668,4
umls:C0033839,2
umls:C3826153,7
umls:C1112213,8
umls:C3554224,6
umls:C0403502,8
umls:C3824872,3
umls:C0037285,3
umls:C0266470,4
umls:C0264413,6
umls:C1277187,7
umls:C0041318,4
umls:C0860163,7
umls:C0221252,7
umls:C0238402,4
umls:C0271641,7
umls:C1864623,10
umls:C1833102,6
umls:C0038187,2
umls:C1853564,6
umls:C1956415,6
umls:C0013405,10
umls:C0024421,6
umls:C0009677,6
umls:C0020440,2
umls:C0012739,4
umls:C0018674,4
umls:C0022346,4
umls:C3658294,4
umls:C0398621,9
umls:C0040046,6
umls:C0338573,8
umls:C0267412,10
umls:C0237997,4
umls:C0019154,7
umls:C0272363,4
umls:C1865145,10
umls:C0742472,10
umls:C2584409,7
umls:C2586031,4
umls:C0039240,7
umls:C0856761,7
umls:C0023234,4
umls:C0079102,7
umls:C0553681,2
umls:C0220663,7
umls:C1837008,7
umls:C2931135,7
umls:C1862264,7
umls:C0005744,7
umls:C0678230,7
umls:C1862261,7
umls:C1862260,7
umls:C2239120,7
umls:C1879643,4
umls:C0423113,7
umls:C0206723,8
umls:C0010093,7
umls:C0346178,7
umls:C0015423,7
umls:C1318541,8
umls:C0221060,2
umls:C1266118,7
umls:C0346304,10
umls:C0266572,7
umls:C0334342,2
umls:C0948896,4
umls:C0029182,4
umls:C0019086,7
umls:C1882229,7
umls:C0342549,4
umls:C1839040,2
umls:C0012655,7
umls:C1838979,7
umls:C0023264,10
umls:C0042790,10
umls:C0012634,6
umls:C0017168,2
umls:C1300127,10
umls:C0162323,6
umls:C0043092,1
umls:C0521515,8
umls:C3550234,2
umls:C0339527,2
umls:C0270724,3
umls:C2751842,3
umls:C1857747,3
umls:C2750220,3
umls:C0338473,3
umls:C2931845,3
umls:C0038814,10
umls:C0473780,4
umls:C0018523,3
umls:C0086445,10
umls:C0040015,4
umls:C0392678,3
umls:C0151281,4
umls:C0035220,10
umls:C0877008,4
umls:C0272285,2
umls:C1264031,4
umls:C1868251,4
umls:C0029134,4
umls:C0268575,6
umls:C2349404,7
umls:C1856113,7
umls:C0266239,7
umls:C1368911,7
umls:C1332128,2
umls:C3161329,6
umls:C0032227,4
umls:C1858562,7
umls:C1785148,7
umls:C1863204,7
umls:C1854442,7
umls:C1863753,7
umls:C0406704,7
umls:C0038987,7
umls:C1851878,7
umls:C0005689,7
umls:C0265554,7
umls:C2931019,7
umls:C0339182,7
umls:C0206674,7
umls:C0018194,7
umls:C1561549,3
umls:C0206139,5
umls:C0038367,7
umls:C0585213,4
umls:C0241069,7
umls:C0002452,4
umls:C0029417,2
umls:C0013502,6
umls:C0152244,6
umls:C0406557,7
umls:C0221269,2
umls:C1266089,10
umls:C1333878,2
umls:C0392077,6
umls:C0036095,7
umls:C0848283,10
umls:C0206706,1
umls:C1561989,7
umls:C0162361,4
umls:C0276262,2
umls:C0238394,8
umls:C0272187,9
umls:C0031762,6
umls:C0016470,6
umls:C0269084,7
umls:C0008149,7
umls:C0700345,4
umls:C0477474,5
umls:C0015556,7
umls:C0025295,1
umls:C0003862,5
umls:C0342731,6
umls:C0003165,4
umls:C0038826,4
umls:C0035854,7
umls:C1290886,4
umls:C1861303,3
umls:C3826069,6
umls:C0025229,4
umls:C0037116,6
umls:C0240035,10
umls:C1536085,4
umls:C0032300,6
umls:C0025290,7
umls:C0155862,4
umls:C1698484,10
umls:C2607914,7
umls:C0149896,10
umls:C0001630,4
umls:C1838062,2
umls:C0393682,2
umls:C0234461,2
umls:C1842564,2
umls:C0338430,2
umls:C0751495,4
umls:C0454578,2
umls:C0234533,10
umls:C0751919,2
umls:C0242287,2
umls:C3150970,6
umls:C3150971,6
umls:C0024694,6
umls:C1709457,6
umls:C0009761,6
umls:C0024954,10
umls:C0950124,5
umls:C0017570,6
umls:C0153635,6
umls:C3839184,6
umls:C0346360,6
umls:C2732618,6
umls:C1527408,6
umls:C0949059,2
umls:C3472623,6
umls:C0280474,6
umls:C0334292,6
umls:C3272809,6
umls:C0280131,6
umls:C0334525,10
umls:C0349632,6
umls:C0334355,6
umls:C0030326,8
umls:C0263012,8
umls:C3266123,6
umls:C0278480,8
umls:C0278851,6
umls:C0021432,7
umls:C1333116,6
umls:C3146254,8
umls:C0278484,10
umls:C1266045,6
umls:C0751691,7
umls:C1266177,6
umls:C0349633,10
umls:C1336753,2
umls:C1275419,10
umls:C1707440,2
umls:C2987120,10
umls:C3501844,10
umls:C3472608,7
umls:C0431128,8
umls:C0457179,7
umls:C1263887,6
umls:C0027653,6
umls:C0854750,7
umls:C1333119,6
umls:C0234894,10
umls:C0243038,7
umls:C0334424,6
umls:C1333280,4
umls:C0010635,2
umls:C1334015,7
umls:C0854988,7
umls:C1334720,10
umls:C1304321,6
umls:C0346388,10
umls:C1412036,4
umls:C0349620,2
umls:C1853124,5
umls:C1260325,4
umls:C0475801,4
umls:C0278882,7
umls:C1849452,7
umls:C1142025,6
umls:C0238348,7
umls:C0334307,6
umls:C1321489,3
umls:C0848860,6
umls:C0149722,6
umls:C0850639,6
umls:C2931201,10
umls:C0259781,6
umls:C1302808,6
umls:C3280492,3
umls:C0016204,3
umls:C0345964,6
umls:C1335114,10
umls:C0267561,3
umls:C0265306,8
umls:C0220697,8
umls:C1868111,8
umls:C0796147,8
umls:C0342418,8
umls:C1868120,8
umls:C2974527,8
umls:C0020655,8
umls:C0026633,7
umls:C0158734,8
umls:C0014850,4
umls:C1848411,10
umls:C0265535,8
umls:C0265553,8
umls:C0175701,6
umls:C0078982,8
umls:C0339510,7
umls:C1510460,2
umls:C0345354,4
umls:C1395852,8
umls:C1275078,7
umls:C0796281,7
umls:C0262374,4
umls:C0003466,7
umls:C1305108,7
umls:C1398297,8
umls:C0029294,8
umls:C0020534,8
umls:C0242172,7
umls:C0268228,10
umls:C1519523,7
umls:C0008780,3
umls:C0266999,7
umls:C0037221,3
umls:C1274290,4
umls:C0278619,7
umls:C1849394,6
umls:C1970163,6
umls:C0339541,6
umls:C0035313,6
umls:C0271185,6
umls:C0010418,4
umls:C0339462,6
umls:C0877024,7
umls:C1274233,8
umls:C1846582,3
umls:C1848533,6
umls:C0752262,7
umls:C0037822,7
umls:C0022340,10
umls:C1846142,10
umls:C1853761,4
umls:C0265965,6
umls:C0268238,7
umls:C0268596,7
umls:C0020757,8
umls:C0020758,10
umls:C0079154,4
umls:C0338831,4
umls:C0853193,7
umls:C1840333,9
umls:C0020522,7
umls:C0035457,7
umls:C0795836,6
umls:C0403601,9
umls:C0042065,6
umls:C1854365,2
umls:C0262985,6
umls:C0403367,8
umls:C0729552,2
umls:C0220647,8
umls:C0270823,10
umls:C0024145,2
umls:C1860518,2
umls:C3277619,2
umls:C0008058,2
umls:C0393591,2
umls:C0275544,2
umls:C0795953,9
umls:C1839909,9
umls:C1844006,9
umls:C0262593,6
umls:C0431886,9
umls:C2936786,9
umls:C0266304,6
umls:C1135161,6
umls:C1866130,6
umls:C2930984,2
umls:C2749982,2
umls:C1866077,2
umls:C0040437,2
umls:C1832916,5
umls:C0339535,7
umls:C0268138,7
umls:C1853102,7
umls:C1866504,7
umls:C0004044,7
umls:C0018834,7
umls:C0032229,8
umls:C0263490,7
umls:C3146250,7
umls:C0220722,2
umls:C2985318,6
umls:C0746883,7
umls:C0268136,2
umls:C3665419,10
umls:C0278983,10
umls:C0751039,2
umls:C0079588,6
umls:C0393576,9
umls:C0687751,9
umls:C0000744,10
umls:C1847987,8
umls:C0699739,4
umls:C1833219,4
umls:C0268689,10
umls:C2717865,7
umls:C0268690,10
umls:C0399447,6
umls:C0342646,10
umls:C0221468,10
umls:C0410438,6
umls:C1859592,10
umls:C0858321,7
umls:C0263746,4
umls:C3826758,3
umls:C0238990,3
umls:C0409957,8
umls:C0747079,7
umls:C0702167,7
umls:C1384641,10
umls:C0280217,10
umls:C1619692,1
umls:C0206526,6
umls:C1970028,8
umls:C0553720,10
umls:C0553730,4
umls:C0265292,10
umls:C0483368,7
umls:C0856830,10
umls:C0409896,10
umls:C2936719,6
umls:C0242217,10
umls:C0342684,6
umls:C3151752,6
umls:C0585539,3
umls:C0030779,6
umls:C0748397,6
umls:C2931048,6
umls:C0079584,6
umls:C0851135,2
umls:C0001361,6
umls:C1291316,6
umls:C0003028,6
umls:C3662483,8
umls:C0015938,6
umls:C0221715,10
umls:C0015645,1
umls:C1857395,6
umls:C0015624,3
umls:C0238052,4
umls:C0262401,10
umls:C0795889,4
umls:C2940786,4
umls:C0270612,10
umls:C0221163,8
umls:C0024043,4
umls:C1853578,7
umls:C1833213,7
umls:C0012715,7
umls:C3810090,7
umls:C0004782,4
umls:C0854279,7
umls:C0041351,6
umls:C2675866,10
umls:C1840646,10
umls:C1852091,10
umls:C1855548,10
umls:C0238621,10
umls:C0017979,10
umls:C1962972,7
umls:C0334294,10
umls:C0496870,10
umls:C0751435,8
umls:C0043144,6
umls:C0268242,10
umls:C2675646,10
umls:C1866282,10
umls:C0037899,10
umls:C1719788,10
umls:C2674766,10
umls:C1720189,10
umls:C0684219,10
umls:C1720416,4
umls:C2677843,10
umls:C2678478,5
umls:C0010598,5
umls:C0150063,7
umls:C0338484,2
umls:C0178417,10
umls:C3150852,4
umls:C0263383,7
umls:C0432252,5
umls:C0432273,5
umls:C1843330,5
umls:C1866176,5
umls:C1843323,5
umls:C1866079,5
umls:C0432272,5
umls:C1866080,5
umls:C0015806,10
umls:C0029410,10
umls:C0016664,3
umls:C0019557,4
umls:C1851402,1
umls:C0265301,4
umls:C0549523,7
umls:C0024901,5
umls:C3824901,6
umls:C0391816,7
umls:C2700265,7
umls:C0549567,7
umls:C3152204,7
umls:C1863198,7
umls:C0011989,1
umls:C1266127,4
umls:C0206138,7
umls:C0265961,10
umls:C2675236,10
umls:C2677637,10
umls:C2673759,10
umls:C2673761,10
umls:C0432330,10
umls:C0395971,10
umls:C0475811,10
umls:C0265345,3
umls:C0221348,3
umls:C2675066,3
umls:C0423848,3
umls:C0008733,3
umls:C0024214,3
umls:C0278504,6
umls:C1262289,10
umls:C3711383,3
umls:C0020678,10
umls:C0340014,7
umls:C0078981,7
umls:C0042344,4
umls:C0346053,8
umls:C0220767,8
umls:C1876203,8
umls:C1516061,8
umls:C1706004,7
umls:C1850386,10
umls:C3245525,10
umls:C0235840,10
umls:C0221036,1
umls:C0001197,10
umls:C0035228,5
umls:C0086468,7
umls:C0342788,6
umls:C0010246,3
umls:C0750194,8
umls:C0220656,2
umls:C1856934,4
umls:C0268374,4
umls:C0014527,4
umls:C0266159,4
umls:C0079301,4
umls:C0080333,7
umls:C0079683,8
umls:C0013903,4
umls:C0457013,4
umls:C0024748,7
umls:C1257960,7
umls:C0342474,4
umls:C0151467,8
umls:C3151055,4
umls:C0030581,7
umls:C0038586,6
umls:C0677483,10
umls:C0349217,4
umls:C1858154,7
umls:C1867005,7
umls:C3809137,7
umls:C0007196,6
umls:C1861861,3
umls:C0151517,7
umls:C0242404,7
umls:C3665594,2
umls:C3697716,10
umls:C1710026,2
umls:C0027668,2
umls:C0334267,8
umls:C1708751,4
umls:C0279609,7
umls:C1845407,3
umls:C1744705,3
umls:C0085635,7
umls:C1858806,6
umls:C1845862,2
umls:C0574080,7
umls:C2675179,7
umls:C0339002,2
umls:C0023009,10
umls:C1854776,9
umls:C0034072,10
umls:C1842160,2
umls:C0270969,7
umls:C0342749,4
umls:C0272183,4
umls:C1855456,5
umls:C0162820,9
umls:C1970441,6
umls:C1867441,6
umls:C0023462,6
umls:C0455825,7
umls:C0271084,5
umls:C0205700,6
umls:C0442887,3
umls:C0205824,4
umls:C0577698,3
umls:C0037278,2
umls:C0017667,3
umls:C2930826,5
umls:C2678493,7
umls:C1860406,7
umls:C2750789,7
umls:C2745945,7
umls:C1842914,7
umls:C1828210,7
umls:C2674009,7
umls:C0339508,10
umls:C0730292,10
umls:C0017605,4
umls:C1854065,2
umls:C1832174,7
umls:C0339515,6
umls:C0265233,4
umls:C1263858,6
umls:C1842898,6
umls:C0457133,10
umls:C0265221,4
umls:C0240340,10
umls:C0206733,10
umls:C1568248,7
umls:C3280041,7
umls:C0271097,7
umls:C3668948,4
umls:C0342801,2
umls:C2750088,4
umls:C0854467,2
umls:C0677491,5
umls:C0568062,10
umls:C0037275,10
umls:C0027498,7
umls:C0949690,4
umls:C3266877,7
umls:C0920028,8
umls:C2697368,10
umls:C0268548,7
umls:C0023281,7
umls:C0018500,7
umls:C0021833,7
umls:C0267941,7
umls:C0392707,4
umls:C3714753,6
umls:C0426970,3
umls:C0017926,4
umls:C0001126,7
umls:C1865349,6
umls:C0270629,9
umls:C1142127,3
umls:C0545074,3
umls:C0149778,2
umls:C1856895,4
umls:C0751748,10
umls:C0346156,7
umls:C0268497,10
umls:C1849140,10
umls:C0016412,10
umls:C0206627,6
umls:C0340968,7
umls:C0220701,6
umls:C0342623,6
umls:C1290807,7
umls:C0022610,4
umls:C0919907,8
umls:C2931001,10
umls:C0302359,6
umls:C0205721,2
umls:C1306122,7
umls:C0343055,6
umls:C0268529,8
umls:C0007398,7
umls:C2986717,2
umls:C0020617,8
umls:C1841679,7
umls:C1867801,7
umls:C1698581,10
umls:C0241397,7
umls:C2699746,7
umls:C1836876,4
umls:C3280113,4
umls:C3501848,10
umls:C1512433,7
umls:C1303009,4
umls:C0795949,4
umls:C1852581,4
umls:C0270851,2
umls:C0159020,2
umls:C0376532,4
umls:C3502809,4
umls:C1848213,4
umls:C1844696,4
umls:C0265251,4
umls:C0265293,4
umls:C0262436,4
umls:C1845235,4
umls:C0025237,4
umls:C1846129,4
umls:C1845902,4
umls:C1868720,4
umls:C0220769,4
umls:C2746068,4
umls:C2748918,4
umls:C0021847,4
umls:C0018824,10
umls:C0795690,7
umls:C0009086,2
umls:C0042749,7
umls:C0259810,7
umls:C1848199,3
umls:C0265215,3
umls:C2678503,10
umls:C2939465,10
umls:C0340364,7
umls:C0025995,10
umls:C1863512,6
umls:C1858160,10
umls:C1868598,10
umls:C1868597,10
umls:C1868599,10
umls:C0015802,7
umls:C1832588,7
umls:C1881254,7
umls:C1290514,4
umls:C0085695,7
umls:C1852020,7
umls:C0035312,5
umls:C0600518,7
umls:C0339513,7
umls:C0279734,7
umls:C0543541,9
umls:C0268654,9
umls:C0276609,4
umls:C1844830,10
umls:C1844831,10
umls:C1844862,10
umls:C0152415,6
umls:C0040409,9
umls:C0432103,10
umls:C0000833,3
umls:C1862103,10
umls:C0265260,10
umls:C1856738,10
umls:C1832708,10
umls:C3554446,10
umls:C2930970,10
umls:C3809104,10
umls:C1861385,10
umls:C1306065,10
umls:C1266044,10
umls:C0175700,10
umls:C0263874,4
umls:C0240912,4
umls:C3840085,6
umls:C1864356,7
umls:C0270968,6
umls:C0751337,2
umls:C1858664,4
umls:C0268060,4
umls:C2827503,4
umls:C0268059,4
umls:C0014800,10
umls:C1843247,2
umls:C1861975,1
umls:C0152426,10
umls:C0175692,2
umls:C0431399,10
umls:C0268362,7
umls:C0020497,7
umls:C0268363,7
umls:C0268335,7
umls:C0268358,7
umls:C0023931,7
umls:C0268345,7
umls:C0002949,10
umls:C0268360,7
umls:C1852924,7
umls:C2674706,7
umls:C0039504,7
umls:C0848548,7
umls:C0003855,7
umls:C3150909,6
umls:C0029899,1
umls:C0042140,7
umls:C0206647,7
umls:C0016663,7
umls:C0042024,4
umls:C0221775,7
umls:C0079294,7
umls:C0011330,10
umls:C3203359,10
umls:C0009353,1
umls:C0037005,7
umls:C0007871,6
umls:C0021818,4
umls:C0037578,7
umls:C0029453,6
umls:C1390474,1
umls:C3693482,8
umls:C0085179,6
umls:C1859069,1
umls:C0432253,7
umls:C0009326,4
umls:C1707508,7
umls:C0406500,10
umls:C0029166,6
umls:C0542514,3
umls:C1568272,6
umls:C3665732,8
umls:C0268338,10
umls:C1968804,10
umls:C1274789,10
umls:C1866423,7
umls:C0019243,10
umls:C0024198,6
umls:C1260903,6
umls:C1260403,7
umls:C2752081,7
umls:C0948162,10
umls:C0574014,8
umls:C0022577,5
umls:C0728936,10
umls:C2584620,7
umls:C1274355,10
umls:C1285498,1
umls:C0156181,7
umls:C0022672,4
umls:C0277355,4
umls:C0445118,7
umls:C0524702,7
umls:C1257930,7
umls:C0025303,7
umls:C0740858,6
umls:C2363973,6
umls:C0311343,10
umls:C0854248,3
umls:C0524688,10
